	KO30Cr1	KO30Cr2	KO20Cr1	KO20Cr2	WT30Cr1	WT30Cr2	WT20Cr1	WT20Cr2
YFL002C	1152.0	1436.0	1995.0	1722.0	2519.0	2200.0	1263.0	1533.0
YFL004W	4470.0	6202.0	4885.0	4727.0	7568.0	6208.0	6574.0	6346.0
YFL005W	3238.0	4043.0	5745.0	4526.0	5132.0	4681.0	4542.0	4770.0
YFL007W	5952.0	8348.0	10338.0	8459.0	9488.0	8061.0	8306.0	8397.0
YFL008W	3520.0	4358.0	3879.0	3722.0	6359.0	4923.0	3564.0	3644.0
YFL009W	1033.0	1245.0	1229.0	954.0	1633.0	1480.0	1169.0	1094.0
YFL010C	4104.0	5233.0	3999.0	2606.0	7645.0	7406.0	3756.0	5202.0
YFL013C	1646.0	1801.0	2129.0	1883.0	3046.0	2779.0	1786.0	1756.0
YFL014W	10719.0	15915.0	3985.0	5061.0	4452.0	5338.0	2160.0	3306.0
YFL016C	1612.0	1920.0	1665.0	1519.0	3379.0	2897.0	1856.0	2002.0
YFL017C	554.0	647.0	503.0	400.0	1265.0	1139.0	414.0	479.0
YFL017W-A	215.0	315.0	330.0	404.0	710.0	651.0	177.0	222.0
YFL018C	3570.0	4793.0	4541.0	3347.0	7196.0	6226.0	4858.0	5287.0
YFL021W	228.0	261.0	135.0	116.0	394.0	276.0	146.0	158.0
YFL022C	3553.0	4806.0	3600.0	2801.0	6050.0	5941.0	2745.0	3430.0
YFL023W	1654.0	2177.0	2542.0	2245.0	3261.0	3020.0	2086.0	2204.0
YFL024C	1084.0	1403.0	1053.0	1032.0	2080.0	1700.0	1148.0	1019.0
YFL025C	729.0	934.0	896.0	847.0	1276.0	1041.0	782.0	782.0
YFL027C	335.0	487.0	572.0	447.0	467.0	451.0	377.0	408.0
YFL028C	652.0	781.0	979.0	820.0	1100.0	1027.0	949.0	1033.0
YFL029C	446.0	538.0	566.0	507.0	656.0	608.0	520.0	509.0
YFL030W	35.0	59.0	41.0	24.0	89.0	68.0	36.0	50.0
YFL031W	3933.0	5531.0	5475.0	5416.0	14220.0	10547.0	3517.0	3811.0
YFL033C	1015.0	1389.0	1418.0	1307.0	2159.0	1796.0	1440.0	1406.0
YFL034C-A	513.0	635.0	678.0	553.0	459.0	428.0	884.0	1023.0
YFL034C-B	517.0	582.0	433.0	527.0	903.0	855.0	366.0	380.0
YFL034W	1664.0	2236.0	1892.0	1709.0	3168.0	2735.0	2111.0	1942.0
YFL036W	2544.0	3135.0	3465.0	3362.0	4257.0	3763.0	3667.0	3501.0
YFL037W	3454.0	4639.0	3247.0	2980.0	6177.0	5503.0	2989.0	4070.0
YFL038C	5670.0	7120.0	5568.0	5573.0	11425.0	10596.0	5016.0	5502.0
YFL039C	16814.0	23357.0	22064.0	19149.0	33702.0	30429.0	15154.0	23341.0
YFL041W	2123.0	2480.0	4256.0	2051.0	2208.0	1810.0	4200.0	4070.0
YFL042C	491.0	669.0	558.0	442.0	1188.0	1003.0	731.0	744.0
YFL044C	337.0	532.0	446.0	467.0	631.0	575.0	356.0	517.0
YFL045C	3140.0	5379.0	4139.0	3034.0	5038.0	4727.0	3076.0	5335.0
YFL046W	625.0	846.0	733.0	608.0	810.0	636.0	724.0	795.0
YFL047W	1383.0	1690.0	1571.0	1437.0	2411.0	2134.0	1473.0	1560.0
YFL048C	932.0	1343.0	1369.0	1101.0	2055.0	1970.0	1011.0	1402.0
YFL049W	967.0	1151.0	1158.0	1146.0	1462.0	1095.0	903.0	953.0
YFL054C	206.0	296.0	285.0	215.0	322.0	324.0	138.0	160.0
YFL055W	75.0	78.0	147.0	126.0	106.0	92.0	74.0	57.0
YFL062W	34.0	59.0	58.0	56.0	80.0	90.0	26.0	23.0
YFR001W	1506.0	1538.0	2522.0	2022.0	2100.0	1774.0	1910.0	1785.0
YFR002W	3209.0	4263.0	5400.0	3962.0	4896.0	4140.0	4106.0	4215.0
YFR003C	1698.0	2448.0	2586.0	2263.0	2168.0	2188.0	1951.0	2144.0
YFR004W	1411.0	1888.0	2242.0	2384.0	4045.0	3658.0	1969.0	2593.0
YFR005C	404.0	508.0	541.0	566.0	754.0	550.0	389.0	486.0
YFR006W	2254.0	2579.0	2472.0	2793.0	2824.0	2455.0	2035.0	1934.0
YFR007W	338.0	373.0	250.0	248.0	434.0	391.0	272.0	292.0
YFR008W	330.0	320.0	288.0	406.0	446.0	381.0	340.0	289.0
YFR009W	6057.0	7781.0	9593.0	8421.0	10489.0	9205.0	5516.0	6053.0
YFR010W	3425.0	4158.0	5498.0	4785.0	6488.0	6339.0	4182.0	4415.0
YFR011C	421.0	559.0	476.0	508.0	496.0	471.0	369.0	411.0
YFR013W	1972.0	2102.0	2272.0	2360.0	3754.0	3361.0	2319.0	2181.0
YFR014C	905.0	1196.0	978.0	828.0	1706.0	1422.0	1058.0	1137.0
YFR015C	1343.0	1635.0	1049.0	1132.0	1810.0	1530.0	769.0	923.0
YFR016C	3345.0	3883.0	3296.0	3143.0	7459.0	6534.0	3482.0	3465.0
YFR017C	75.0	84.0	56.0	70.0	184.0	169.0	64.0	45.0
YFR018C	278.0	415.0	439.0	403.0	1149.0	1007.0	366.0	444.0
YFR019W	1477.0	1981.0	1212.0	1337.0	3442.0	2721.0	1297.0	1309.0
YFR020W	173.0	223.0	384.0	294.0	250.0	215.0	321.0	388.0
YFR021W	305.0	422.0	350.0	293.0	637.0	634.0	313.0	321.0
YFR022W	234.0	358.0	634.0	435.0	425.0	358.0	411.0	404.0
YFR024C-A	2355.0	3201.0	2567.0	1996.0	5957.0	5415.0	2906.0	3782.0
YFR025C	612.0	904.0	700.0	485.0	1149.0	1215.0	649.0	706.0
YFR027W	260.0	319.0	427.0	296.0	477.0	420.0	309.0	358.0
YFR028C	1862.0	2531.0	2171.0	1847.0	4520.0	4017.0	1827.0	2177.0
YFR029W	315.0	414.0	257.0	231.0	486.0	407.0	322.0	282.0
YFR030W	463.0	596.0	644.0	555.0	806.0	612.0	656.0	574.0
YFR031C	1588.0	2100.0	1767.0	1872.0	3383.0	2587.0	1908.0	1851.0
YFR031C-A	10294.0	16038.0	16467.0	10908.0	15530.0	15161.0	10101.0	17367.0
YFR032C-A	884.0	1845.0	1809.0	1122.0	6605.0	6671.0	922.0	1915.0
YFR033C	3074.0	4885.0	4564.0	3488.0	6223.0	6032.0	2195.0	2131.0
YFR034C	561.0	641.0	656.0	399.0	1401.0	1368.0	779.0	648.0
YFR034W-A	107.0	139.0	122.0	112.0	97.0	125.0	91.0	113.0
YFR036W	416.0	520.0	363.0	367.0	693.0	637.0	367.0	316.0
YFR037C	4322.0	5375.0	5471.0	4391.0	9881.0	9443.0	5125.0	5337.0
YFR038W	1451.0	1987.0	2527.0	2223.0	2817.0	2494.0	1693.0	1763.0
YFR039C	716.0	817.0	762.0	820.0	1609.0	1284.0	654.0	724.0
YFR040W	1980.0	2323.0	2537.0	2594.0	3942.0	3197.0	2681.0	2579.0
YFR041C	552.0	799.0	732.0	715.0	1475.0	1418.0	754.0	899.0
YFR042W	653.0	964.0	870.0	679.0	480.0	376.0	689.0	725.0
YFR043C	350.0	415.0	424.0	309.0	399.0	411.0	380.0	366.0
YFR044C	2241.0	3342.0	2844.0	2862.0	4218.0	3818.0	1776.0	2874.0
YFR045W	138.0	194.0	199.0	149.0	191.0	166.0	160.0	166.0
YFR046C	410.0	546.0	641.0	559.0	766.0	709.0	572.0	574.0
YFR047C	624.0	943.0	861.0	758.0	1590.0	1345.0	870.0	1293.0
YFR048W	779.0	1018.0	1196.0	1065.0	1673.0	1477.0	950.0	1030.0
YFR049W	614.0	830.0	700.0	621.0	781.0	648.0	529.0	788.0
YFR050C	4018.0	4733.0	5234.0	4660.0	4064.0	3937.0	4428.0	3916.0
YFR051C	2025.0	2354.0	1620.0	1756.0	3507.0	2975.0	1885.0	2075.0
YFR052W	2649.0	3081.0	3629.0	3530.0	2474.0	2135.0	3333.0	3208.0
YFR053C	3929.0	5538.0	2743.0	3006.0	4389.0	5080.0	2831.0	3792.0
YFR055W	188.0	208.0	303.0	284.0	260.0	170.0	230.0	162.0
YGL001C	1933.0	2381.0	2163.0	1778.0	2275.0	2095.0	2537.0	2844.0
YGL002W	546.0	667.0	806.0	787.0	805.0	611.0	775.0	787.0
YGL003C	562.0	620.0	820.0	625.0	802.0	742.0	708.0	643.0
YGL004C	347.0	398.0	479.0	464.0	710.0	690.0	375.0	433.0
YGL005C	1314.0	1709.0	1614.0	1591.0	1263.0	1125.0	1467.0	1406.0
YGL006W	1949.0	2730.0	4317.0	3382.0	3039.0	2442.0	3515.0	3738.0
YGL008C	78189.0	103328.0	120802.0	102112.0	132706.0	109713.0	88014.0	111403.0
YGL009C	3890.0	5276.0	3675.0	2937.0	6709.0	6144.0	2885.0	3519.0
YGL010W	67.0	124.0	133.0	142.0	100.0	89.0	68.0	84.0
YGL011C	1961.0	2859.0	2955.0	2459.0	3251.0	3142.0	2422.0	2831.0
YGL012W	2282.0	3540.0	3007.0	2564.0	5375.0	5091.0	2829.0	3776.0
YGL013C	967.0	1261.0	1281.0	1099.0	1802.0	1514.0	962.0	1135.0
YGL014W	1437.0	1902.0	1948.0	1984.0	2734.0	2205.0	2120.0	1916.0
YGL016W	3242.0	3770.0	3593.0	3008.0	4086.0	3384.0	2593.0	2465.0
YGL017W	490.0	609.0	726.0	534.0	519.0	444.0	712.0	586.0
YGL018C	177.0	182.0	144.0	118.0	244.0	215.0	143.0	142.0
YGL019W	2172.0	2918.0	4129.0	2420.0	6050.0	5883.0	2819.0	3580.0
YGL020C	883.0	1062.0	1452.0	995.0	1284.0	1148.0	1019.0	1134.0
YGL021W	951.0	1277.0	1002.0	840.0	1552.0	1174.0	717.0	771.0
YGL022W	2939.0	4515.0	4447.0	3402.0	8808.0	8139.0	3766.0	4887.0
YGL023C	1900.0	2102.0	2033.0	1851.0	3960.0	3784.0	2378.0	2090.0
YGL025C	575.0	604.0	535.0	498.0	1427.0	1269.0	477.0	418.0
YGL026C	7568.0	9382.0	7333.0	6393.0	10537.0	9669.0	8710.0	11644.0
YGL027C	2929.0	4012.0	4106.0	3576.0	5451.0	4695.0	3964.0	4638.0
YGL028C	945.0	1181.0	545.0	624.0	1134.0	759.0	592.0	550.0
YGL029W	794.0	1143.0	2545.0	1894.0	1941.0	1747.0	1672.0	1681.0
YGL030W	4025.0	5120.0	3706.0	4318.0	4470.0	4715.0	2307.0	3352.0
YGL031C	11337.0	17234.0	17740.0	10263.0	24452.0	23051.0	12676.0	25344.0
YGL035C	531.0	669.0	452.0	419.0	874.0	868.0	398.0	439.0
YGL036W	1082.0	1416.0	979.0	1131.0	2214.0	1808.0	825.0	897.0
YGL037C	2245.0	2905.0	2234.0	1588.0	5615.0	5938.0	3163.0	3116.0
YGL038C	1747.0	2209.0	1811.0	1756.0	2131.0	1741.0	1446.0	1307.0
YGL039W	468.0	547.0	779.0	604.0	803.0	662.0	504.0	591.0
YGL040C	1162.0	1593.0	1474.0	1236.0	1359.0	1257.0	1424.0	1672.0
YGL041W-A	724.0	918.0	943.0	1015.0	1197.0	1030.0	947.0	814.0
YGL043W	2823.0	3209.0	2318.0	2481.0	5109.0	4976.0	2291.0	2391.0
YGL044C	513.0	649.0	889.0	754.0	1411.0	1202.0	735.0	716.0
YGL045W	306.0	416.0	492.0	431.0	551.0	475.0	282.0	237.0
YGL047W	239.0	355.0	335.0	224.0	409.0	387.0	282.0	349.0
YGL048C	3160.0	4179.0	5086.0	4332.0	3774.0	3385.0	3762.0	4541.0
YGL049C	3809.0	4530.0	4527.0	3959.0	7739.0	7040.0	4543.0	4665.0
YGL050W	817.0	1015.0	669.0	615.0	1611.0	1272.0	799.0	882.0
YGL053W	267.0	304.0	560.0	453.0	397.0	330.0	353.0	366.0
YGL054C	3428.0	4457.0	5515.0	5089.0	5513.0	5070.0	3814.0	4488.0
YGL055W	4137.0	5880.0	4837.0	3459.0	5592.0	5108.0	4004.0	6100.0
YGL056C	774.0	948.0	790.0	803.0	1568.0	1497.0	797.0	751.0
YGL057C	331.0	392.0	354.0	433.0	380.0	290.0	278.0	241.0
YGL058W	976.0	1244.0	1662.0	1391.0	2356.0	2122.0	1236.0	1538.0
YGL059W	293.0	358.0	318.0	284.0	438.0	428.0	342.0	385.0
YGL060W	807.0	853.0	1186.0	961.0	1017.0	899.0	848.0	875.0
YGL061C	419.0	498.0	386.0	363.0	756.0	642.0	353.0	336.0
YGL062W	1749.0	2303.0	2274.0	2053.0	3477.0	3150.0	3401.0	3672.0
YGL063W	51.0	87.0	124.0	103.0	249.0	241.0	72.0	98.0
YGL064C	262.0	404.0	523.0	362.0	510.0	459.0	413.0	464.0
YGL065C	483.0	709.0	645.0	648.0	993.0	704.0	583.0	808.0
YGL066W	998.0	1134.0	1135.0	886.0	1861.0	1625.0	1140.0	945.0
YGL067W	805.0	1072.0	1137.0	902.0	1881.0	1572.0	1069.0	1057.0
YGL068W	287.0	388.0	346.0	360.0	814.0	843.0	280.0	507.0
YGL070C	1280.0	1537.0	2178.0	1965.0	1657.0	1357.0	1538.0	1089.0
YGL071W	1098.0	1008.0	1250.0	1190.0	2169.0	1907.0	1502.0	1207.0
YGL073W	1133.0	1411.0	1520.0	1360.0	2353.0	2174.0	1240.0	1186.0
YGL075C	201.0	247.0	253.0	214.0	417.0	378.0	242.0	282.0
YGL076C	14651.0	17351.0	13128.0	15010.0	13436.0	12784.0	9642.0	12240.0
YGL077C	3379.0	4116.0	3707.0	3366.0	4598.0	3973.0	3312.0	3537.0
YGL078C	3176.0	3980.0	7320.0	6167.0	6281.0	5847.0	4750.0	5291.0
YGL079W	255.0	373.0	323.0	273.0	445.0	373.0	298.0	301.0
YGL080W	1964.0	2059.0	2970.0	2137.0	1758.0	1685.0	2870.0	1878.0
YGL081W	60.0	86.0	38.0	41.0	120.0	107.0	31.0	41.0
YGL082W	1184.0	1563.0	1592.0	1361.0	2814.0	2544.0	1572.0	1623.0
YGL083W	458.0	536.0	494.0	441.0	921.0	899.0	531.0	502.0
YGL084C	1013.0	1362.0	1199.0	1086.0	1386.0	1216.0	1167.0	1183.0
YGL085W	305.0	424.0	441.0	391.0	692.0	622.0	374.0	406.0
YGL086W	1243.0	1493.0	1575.0	1689.0	1996.0	1526.0	1390.0	1573.0
YGL087C	611.0	842.0	471.0	454.0	1242.0	1305.0	485.0	465.0
YGL089C	4338.0	4678.0	5742.0	7177.0	5877.0	5916.0	5605.0	6141.0
YGL091C	360.0	492.0	636.0	512.0	915.0	864.0	315.0	488.0
YGL092W	3694.0	4710.0	4787.0	3927.0	6589.0	5659.0	3854.0	3832.0
YGL093W	1149.0	1452.0	1482.0	1412.0	2636.0	2269.0	1173.0	1181.0
YGL094C	2284.0	3031.0	3075.0	2780.0	3874.0	2967.0	2764.0	2479.0
YGL095C	1382.0	1666.0	1790.0	1562.0	2190.0	1691.0	1788.0	1639.0
YGL096W	183.0	217.0	185.0	228.0	221.0	182.0	157.0	163.0
YGL097W	1663.0	2279.0	1982.0	1957.0	5123.0	4577.0	1543.0	2014.0
YGL098W	350.0	471.0	900.0	907.0	646.0	607.0	427.0	438.0
YGL099W	2696.0	3090.0	4029.0	3471.0	4481.0	4026.0	3503.0	3283.0
YGL100W	2308.0	3023.0	2162.0	1975.0	2386.0	1977.0	2406.0	2023.0
YGL101W	1146.0	1341.0	1076.0	1082.0	1698.0	1527.0	1142.0	1150.0
YGL103W	36663.0	49005.0	47092.0	33621.0	36270.0	34050.0	37561.0	48992.0
YGL104C	237.0	325.0	399.0	408.0	352.0	338.0	306.0	348.0
YGL105W	10074.0	12132.0	9606.0	7917.0	25586.0	25579.0	11942.0	12174.0
YGL106W	5918.0	6449.0	7743.0	5585.0	9507.0	9704.0	6204.0	5630.0
YGL107C	1445.0	1517.0	1581.0	1781.0	1511.0	1307.0	1646.0	1445.0
YGL108C	614.0	752.0	557.0	538.0	1350.0	1137.0	481.0	538.0
YGL110C	1344.0	1669.0	1805.0	1653.0	1857.0	1602.0	1544.0	1517.0
YGL111W	2827.0	3570.0	4732.0	3599.0	4496.0	4038.0	3858.0	3722.0
YGL112C	1222.0	1592.0	1699.0	1597.0	2480.0	2149.0	1268.0	1509.0
YGL113W	432.0	570.0	580.0	502.0	846.0	651.0	604.0	463.0
YGL114W	524.0	669.0	844.0	729.0	1360.0	1210.0	882.0	902.0
YGL115W	1711.0	2213.0	2290.0	1832.0	1532.0	1269.0	1920.0	2154.0
YGL116W	1233.0	1645.0	1845.0	1361.0	1913.0	1783.0	1481.0	1464.0
YGL117W	83.0	88.0	121.0	92.0	245.0	209.0	412.0	493.0
YGL119W	1002.0	1266.0	1912.0	1348.0	1355.0	1203.0	1440.0	1419.0
YGL120C	5010.0	5781.0	7488.0	5751.0	7755.0	7112.0	5675.0	5874.0
YGL121C	175.0	243.0	100.0	128.0	178.0	192.0	184.0	186.0
YGL122C	2600.0	3365.0	3803.0	2799.0	4715.0	4734.0	3233.0	3456.0
YGL123W	13324.0	21752.0	16969.0	16599.0	33676.0	31773.0	14113.0	18427.0
YGL124C	511.0	683.0	658.0	591.0	685.0	554.0	489.0	557.0
YGL125W	796.0	983.0	291.0	282.0	1815.0	1607.0	773.0	1005.0
YGL126W	415.0	579.0	564.0	417.0	1453.0	1412.0	430.0	541.0
YGL127C	649.0	768.0	655.0	484.0	1088.0	953.0	619.0	550.0
YGL128C	340.0	372.0	285.0	265.0	559.0	552.0	320.0	263.0
YGL129C	751.0	945.0	1128.0	674.0	750.0	727.0	990.0	1034.0
YGL130W	1013.0	1368.0	1508.0	1270.0	1630.0	1651.0	1178.0	1437.0
YGL131C	825.0	1142.0	1075.0	995.0	1580.0	1154.0	785.0	770.0
YGL133W	911.0	1136.0	1044.0	870.0	2176.0	1780.0	940.0	837.0
YGL134W	341.0	460.0	416.0	326.0	788.0	647.0	601.0	570.0
YGL135W	970.0	1426.0	808.0	1255.0	2435.0	2509.0	499.0	1098.0
YGL136C	390.0	566.0	406.0	406.0	595.0	494.0	346.0	363.0
YGL137W	9522.0	12594.0	12993.0	10083.0	17002.0	15024.0	11322.0	13959.0
YGL139W	1122.0	1347.0	1305.0	1077.0	1858.0	1557.0	1306.0	1342.0
YGL140C	2723.0	3775.0	3857.0	3324.0	6033.0	5032.0	3318.0	3398.0
YGL141W	1393.0	1905.0	1553.0	1549.0	2031.0	1848.0	1739.0	1459.0
YGL142C	777.0	959.0	1149.0	783.0	1043.0	800.0	1149.0	1146.0
YGL143C	422.0	470.0	410.0	405.0	758.0	671.0	592.0	534.0
YGL144C	331.0	429.0	456.0	491.0	605.0	454.0	415.0	325.0
YGL145W	836.0	981.0	873.0	1004.0	1300.0	1117.0	796.0	725.0
YGL147C	13375.0	18290.0	10496.0	17122.0	11332.0	10671.0	6628.0	9552.0
YGL148W	4547.0	5916.0	5241.0	4205.0	8759.0	8949.0	7257.0	8075.0
YGL150C	4346.0	5411.0	5892.0	5626.0	8128.0	6425.0	5772.0	4721.0
YGL151W	2408.0	3196.0	2693.0	3194.0	3772.0	2948.0	2313.0	2180.0
YGL153W	1045.0	1254.0	940.0	818.0	1634.0	1554.0	1100.0	1048.0
YGL154C	256.0	287.0	314.0	248.0	402.0	323.0	303.0	335.0
YGL155W	919.0	1043.0	1206.0	995.0	1181.0	1032.0	937.0	1073.0
YGL156W	314.0	367.0	323.0	314.0	719.0	603.0	852.0	783.0
YGL157W	1959.0	2387.0	3929.0	2970.0	2317.0	2308.0	2728.0	3258.0
YGL159W	583.0	761.0	691.0	811.0	500.0	355.0	511.0	518.0
YGL160W	947.0	1191.0	901.0	855.0	1113.0	959.0	961.0	945.0
YGL161C	1365.0	1724.0	2469.0	1488.0	1924.0	1732.0	1972.0	2016.0
YGL162W	72.0	101.0	131.0	85.0	132.0	108.0	58.0	77.0
YGL163C	1009.0	1100.0	1307.0	1243.0	1352.0	1111.0	1089.0	884.0
YGL164C	650.0	747.0	811.0	1013.0	1143.0	857.0	742.0	600.0
YGL166W	454.0	527.0	600.0	578.0	715.0	648.0	520.0	510.0
YGL167C	1882.0	2632.0	2791.0	2652.0	4093.0	3309.0	2657.0	3179.0
YGL169W	551.0	686.0	1025.0	967.0	1243.0	1243.0	740.0	747.0
YGL171W	2231.0	2609.0	3021.0	2811.0	2958.0	2822.0	2477.0	2346.0
YGL172W	1673.0	1886.0	1673.0	1833.0	3102.0	2935.0	1398.0	1477.0
YGL173C	11840.0	15594.0	13918.0	13078.0	23735.0	20108.0	14459.0	15370.0
YGL174W	647.0	760.0	585.0	502.0	880.0	815.0	682.0	511.0
YGL175C	332.0	464.0	440.0	326.0	418.0	378.0	447.0	323.0
YGL176C	303.0	389.0	394.0	446.0	448.0	406.0	320.0	324.0
YGL177W	190.0	266.0	285.0	214.0	249.0	200.0	213.0	141.0
YGL178W	667.0	873.0	750.0	824.0	1318.0	973.0	655.0	624.0
YGL179C	339.0	358.0	605.0	529.0	441.0	377.0	547.0	471.0
YGL180W	701.0	928.0	1151.0	971.0	1346.0	1099.0	1123.0	1032.0
YGL181W	1231.0	1666.0	2079.0	1816.0	2146.0	2017.0	1988.0	2175.0
YGL184C	33.0	44.0	32.0	33.0	103.0	78.0	61.0	66.0
YGL185C	715.0	893.0	595.0	576.0	1099.0	946.0	485.0	513.0
YGL186C	609.0	959.0	830.0	835.0	1236.0	1035.0	761.0	962.0
YGL187C	1096.0	1423.0	1441.0	1304.0	1436.0	1478.0	638.0	839.0
YGL189C	28125.0	44076.0	33653.0	38594.0	55120.0	51462.0	18486.0	30538.0
YGL190C	2011.0	2450.0	2294.0	2737.0	3164.0	2488.0	2245.0	2106.0
YGL191W	1417.0	1684.0	2278.0	1526.0	1198.0	1218.0	1443.0	1486.0
YGL194C	704.0	900.0	901.0	760.0	1512.0	1294.0	673.0	712.0
YGL194C-A	685.0	591.0	823.0	664.0	306.0	316.0	404.0	290.0
YGL195W	14706.0	19369.0	20087.0	16417.0	23246.0	17899.0	12969.0	13975.0
YGL196W	446.0	649.0	415.0	391.0	968.0	850.0	422.0	531.0
YGL197W	2673.0	3233.0	2706.0	2700.0	4152.0	3318.0	2503.0	2185.0
YGL198W	448.0	688.0	603.0	818.0	1037.0	1087.0	385.0	458.0
YGL200C	2268.0	2886.0	2328.0	2109.0	4793.0	4502.0	1888.0	2747.0
YGL201C	2052.0	2653.0	2875.0	2362.0	3999.0	3332.0	2213.0	2193.0
YGL202W	3694.0	4977.0	2540.0	2024.0	10170.0	9435.0	5828.0	7453.0
YGL203C	2853.0	3505.0	3905.0	3450.0	5121.0	4359.0	3389.0	3396.0
YGL204C	28.0	59.0	22.0	41.0	76.0	75.0	19.0	18.0
YGL206C	16025.0	20761.0	15295.0	13438.0	23325.0	17815.0	17998.0	17892.0
YGL207W	5626.0	7148.0	6942.0	6706.0	13857.0	12297.0	5964.0	6741.0
YGL208W	437.0	610.0	353.0	332.0	796.0	827.0	344.0	326.0
YGL209W	660.0	771.0	834.0	841.0	1082.0	994.0	573.0	569.0
YGL210W	487.0	633.0	697.0	600.0	967.0	824.0	653.0	682.0
YGL211W	442.0	512.0	579.0	542.0	745.0	715.0	384.0	461.0
YGL212W	282.0	365.0	295.0	260.0	540.0	396.0	259.0	244.0
YGL213C	1748.0	2249.0	2556.0	2013.0	2710.0	2395.0	2321.0	2606.0
YGL215W	2123.0	2711.0	1816.0	1904.0	2901.0	2248.0	1477.0	1638.0
YGL216W	1359.0	1591.0	1829.0	1370.0	2611.0	2340.0	1691.0	1388.0
YGL219C	706.0	924.0	745.0	721.0	1570.0	1392.0	761.0	768.0
YGL220W	1643.0	2448.0	2706.0	1234.0	2739.0	2660.0	2114.0	2543.0
YGL221C	1384.0	1732.0	1520.0	1048.0	3965.0	3743.0	1400.0	1626.0
YGL222C	421.0	461.0	296.0	367.0	813.0	771.0	281.0	195.0
YGL223C	829.0	1061.0	900.0	809.0	1041.0	898.0	870.0	745.0
YGL224C	617.0	746.0	607.0	558.0	1289.0	1107.0	975.0	910.0
YGL225W	2111.0	2821.0	2629.0	2400.0	1673.0	1295.0	1466.0	2021.0
YGL226C-A	481.0	558.0	604.0	591.0	700.0	665.0	339.0	448.0
YGL226W	630.0	678.0	1184.0	672.0	526.0	453.0	1073.0	712.0
YGL227W	1050.0	1419.0	1367.0	1207.0	2260.0	1821.0	1471.0	1323.0
YGL228W	2923.0	3599.0	3749.0	3236.0	5244.0	4329.0	4136.0	3917.0
YGL229C	344.0	397.0	280.0	308.0	608.0	498.0	581.0	512.0
YGL231C	1404.0	1701.0	1412.0	2087.0	1494.0	1409.0	1203.0	1129.0
YGL232W	1680.0	1878.0	1215.0	1426.0	2454.0	2086.0	1245.0	1371.0
YGL233W	1715.0	2096.0	2348.0	2061.0	2437.0	2018.0	1666.0	1735.0
YGL234W	2083.0	2856.0	2455.0	2073.0	5713.0	5560.0	3697.0	5932.0
YGL236C	297.0	426.0	456.0	336.0	598.0	548.0	630.0	565.0
YGL237C	283.0	342.0	302.0	294.0	518.0	481.0	274.0	274.0
YGL238W	4796.0	6148.0	6763.0	6191.0	5969.0	5125.0	5220.0	4950.0
YGL240W	126.0	138.0	301.0	223.0	201.0	161.0	186.0	186.0
YGL241W	991.0	1183.0	1129.0	1032.0	1201.0	974.0	978.0	1024.0
YGL242C	1033.0	1223.0	1138.0	895.0	2300.0	2080.0	960.0	1071.0
YGL243W	361.0	464.0	573.0	380.0	698.0	600.0	455.0	430.0
YGL244W	1737.0	2177.0	2259.0	2077.0	3398.0	2816.0	2177.0	2283.0
YGL245W	15600.0	20548.0	14949.0	12901.0	27193.0	23979.0	17325.0	20043.0
YGL246C	897.0	1044.0	1836.0	1301.0	1180.0	992.0	1142.0	1140.0
YGL247W	423.0	423.0	664.0	559.0	289.0	230.0	502.0	347.0
YGL248W	1314.0	1637.0	1171.0	1010.0	2480.0	2097.0	1175.0	1164.0
YGL250W	71.0	121.0	99.0	97.0	164.0	145.0	108.0	157.0
YGL251C	354.0	479.0	701.0	618.0	450.0	329.0	445.0	412.0
YGL252C	1817.0	2280.0	2927.0	2654.0	2800.0	2389.0	2572.0	2690.0
YGL253W	9971.0	12238.0	9303.0	9960.0	17255.0	15127.0	17728.0	21143.0
YGL254W	310.0	360.0	428.0	326.0	390.0	405.0	237.0	195.0
YGL255W	1142.0	637.0	1702.0	1841.0	3308.0	466.0	18684.0	19885.0
YGL256W	423.0	515.0	716.0	516.0	790.0	584.0	579.0	547.0
YGL257C	1213.0	1365.0	1550.0	1405.0	1843.0	1412.0	1322.0	1171.0
YGL263W	44.0	86.0	87.0	73.0	25.0	10.0	45.0	43.0
YGR001C	2047.0	2349.0	2249.0	1697.0	2065.0	1932.0	1334.0	1315.0
YGR002C	897.0	952.0	1146.0	1058.0	1126.0	1057.0	920.0	845.0
YGR003W	676.0	824.0	797.0	694.0	975.0	894.0	752.0	749.0
YGR004W	898.0	1156.0	1082.0	988.0	1277.0	1029.0	797.0	676.0
YGR005C	1948.0	2633.0	3415.0	3102.0	3542.0	3144.0	3153.0	3095.0
YGR006W	370.0	408.0	410.0	466.0	529.0	532.0	390.0	258.0
YGR007W	1273.0	1623.0	1800.0	1613.0	2382.0	2139.0	1680.0	1894.0
YGR008C	1949.0	2644.0	2600.0	2480.0	1704.0	1626.0	2671.0	2211.0
YGR009C	2141.0	2464.0	2129.0	2184.0	4499.0	3973.0	2206.0	2203.0
YGR010W	516.0	507.0	536.0	636.0	1116.0	1133.0	486.0	463.0
YGR012W	1021.0	1168.0	1095.0	955.0	1695.0	1588.0	1194.0	919.0
YGR013W	921.0	1131.0	1414.0	1202.0	2346.0	2119.0	1094.0	1172.0
YGR014W	1854.0	2375.0	1651.0	1356.0	3143.0	2431.0	2096.0	2159.0
