	KO30Cr1	KO30Cr2	KO20Cr1	KO20Cr2	WT30Cr1	WT30Cr2	WT20Cr1	WT20Cr2
YNR022C	71.0	82.0	162.0	159.0	140.0	141.0	128.0	74.0
YNR023W	92.0	74.0	204.0	179.0	108.0	115.0	116.0	72.0
YNR024W	45.0	61.0	217.0	190.0	62.0	90.0	100.0	58.0
YNR026C	158.0	175.0	551.0	482.0	226.0	301.0	311.0	168.0
YNR027W	33.0	46.0	74.0	85.0	64.0	71.0	44.0	34.0
YNR028W	125.0	114.0	286.0	270.0	153.0	205.0	197.0	104.0
YNR029C	113.0	130.0	329.0	324.0	166.0	193.0	164.0	111.0
YNR030W	227.0	240.0	486.0	423.0	384.0	413.0	417.0	230.0
YNR031C	123.0	136.0	403.0	386.0	211.0	223.0	286.0	141.0
YNR032C-A	54.0	68.0	110.0	128.0	82.0	105.0	52.0	31.0
YNR032W	74.0	64.0	168.0	168.0	82.0	100.0	117.0	71.0
YNR033W	127.0	137.0	250.0	234.0	192.0	314.0	237.0	140.0
YNR034W	98.0	116.0	284.0	339.0	145.0	207.0	266.0	150.0
YNR034W-A	38.0	43.0	29.0	35.0	23.0	44.0	23.0	13.0
YNR035C	511.0	479.0	860.0	829.0	752.0	876.0	718.0	426.0
YNR036C	239.0	210.0	448.0	455.0	297.0	402.0	368.0	178.0
YNR037C	98.0	105.0	156.0	170.0	146.0	170.0	93.0	77.0
YNR038W	236.0	201.0	789.0	720.0	298.0	423.0	339.0	206.0
YNR039C	95.0	78.0	246.0	234.0	114.0	127.0	156.0	83.0
YNR040W	43.0	41.0	66.0	79.0	65.0	64.0	83.0	43.0
YNR041C	92.0	96.0	205.0	196.0	135.0	195.0	154.0	89.0
YNR043W	670.0	701.0	1598.0	1448.0	1161.0	1453.0	1255.0	696.0
YNR044W	1393.0	1354.0	3005.0	2160.0	1068.0	1240.0	2169.0	992.0
YNR045W	27.0	20.0	29.0	38.0	30.0	39.0	40.0	24.0
YNR046W	181.0	198.0	525.0	505.0	251.0	354.0	266.0	157.0
YNR047W	118.0	127.0	211.0	209.0	169.0	233.0	190.0	93.0
YNR048W	48.0	36.0	103.0	107.0	53.0	76.0	78.0	40.0
YNR049C	68.0	51.0	134.0	129.0	99.0	109.0	99.0	62.0
YNR050C	387.0	432.0	1409.0	1321.0	767.0	1016.0	1179.0	642.0
YNR051C	212.0	195.0	500.0	424.0	352.0	363.0	410.0	233.0
YNR052C	239.0	226.0	473.0	491.0	288.0	422.0	429.0	257.0
YNR053C	420.0	437.0	1658.0	1580.0	606.0	764.0	833.0	445.0
YNR054C	133.0	151.0	425.0	373.0	238.0	259.0	297.0	157.0
YNR055C	102.0	98.0	180.0	180.0	201.0	218.0	126.0	62.0
YNR057C	3.0	8.0	6.0	12.0	22.0	15.0	3.0	3.0
YNR059W	8.0	4.0	18.0	31.0	16.0	16.0	32.0	21.0
YNR060W	3.0	1.0	6.0	1.0	14.0	8.0	7.0	3.0
YNR061C	185.0	186.0	608.0	527.0	262.0	353.0	368.0	192.0
YNR063W	14.0	23.0	41.0	50.0	26.0	27.0	21.0	7.0
YNR066C	10.0	8.0	27.0	40.0	18.0	15.0	13.0	7.0
YNR067C	752.0	769.0	1440.0	1244.0	1352.0	1621.0	1194.0	612.0
YNR074C	58.0	65.0	213.0	188.0	89.0	113.0	129.0	87.0
YNR075W	24.0	16.0	46.0	42.0	22.0	31.0	20.0	21.0
YOL001W	16.0	19.0	28.0	37.0	28.0	29.0	19.0	15.0
YOL002C	194.0	167.0	811.0	785.0	221.0	314.0	487.0	274.0
YOL003C	55.0	70.0	102.0	97.0	83.0	114.0	100.0	54.0
YOL004W	799.0	841.0	1786.0	1639.0	1230.0	1401.0	1197.0	595.0
YOL005C	201.0	214.0	445.0	470.0	311.0	374.0	362.0	171.0
YOL006C	295.0	306.0	618.0	575.0	458.0	526.0	420.0	199.0
YOL007C	146.0	142.0	281.0	286.0	216.0	309.0	266.0	133.0
YOL008W	62.0	52.0	159.0	152.0	84.0	111.0	79.0	52.0
YOL009C	20.0	22.0	47.0	41.0	24.0	37.0	23.0	14.0
YOL010W	171.0	175.0	593.0	597.0	232.0	317.0	297.0	189.0
YOL011W	178.0	210.0	456.0	476.0	277.0	369.0	294.0	133.0
YOL012C	258.0	263.0	514.0	524.0	345.0	441.0	306.0	248.0
YOL013C	61.0	52.0	103.0	99.0	87.0	102.0	117.0	68.0
YOL014W	5.0	5.0	13.0	8.0	2.0	7.0	5.0	3.0
YOL016C	147.0	132.0	409.0	401.0	203.0	256.0	344.0	156.0
YOL017W	57.0	51.0	156.0	140.0	90.0	108.0	134.0	66.0
YOL018C	89.0	88.0	235.0	245.0	155.0	166.0	196.0	116.0
YOL019W	173.0	177.0	368.0	351.0	212.0	288.0	249.0	153.0
YOL020W	162.0	160.0	344.0	334.0	226.0	305.0	256.0	148.0
YOL021C	463.0	523.0	1861.0	1704.0	646.0	848.0	1013.0	499.0
YOL022C	171.0	209.0	576.0	535.0	368.0	452.0	407.0	239.0
YOL023W	26.0	34.0	63.0	92.0	40.0	59.0	85.0	39.0
YOL025W	43.0	41.0	105.0	100.0	55.0	79.0	72.0	37.0
YOL026C	104.0	105.0	185.0	171.0	158.0	179.0	128.0	76.0
YOL027C	248.0	261.0	821.0	757.0	459.0	566.0	675.0	347.0
YOL028C	39.0	40.0	95.0	79.0	68.0	78.0	80.0	31.0
YOL030W	877.0	973.0	2351.0	2298.0	1286.0	1716.0	1595.0	840.0
YOL031C	124.0	109.0	261.0	258.0	212.0	300.0	337.0	149.0
YOL032W	75.0	63.0	134.0	123.0	95.0	116.0	90.0	50.0
YOL033W	44.0	31.0	73.0	77.0	57.0	60.0	60.0	32.0
YOL034W	44.0	30.0	87.0	90.0	65.0	80.0	77.0	58.0
YOL036W	116.0	104.0	261.0	241.0	141.0	202.0	194.0	105.0
YOL038W	516.0	590.0	1332.0	1366.0	760.0	978.0	1034.0	619.0
YOL039W	4692.0	5020.0	12786.0	12935.0	7159.0	9587.0	7753.0	4313.0
YOL040C	10056.0	9643.0	23824.0	24426.0	12641.0	16911.0	12683.0	7396.0
YOL041C	473.0	495.0	1424.0	1321.0	791.0	966.0	1010.0	499.0
YOL042W	61.0	59.0	178.0	162.0	85.0	99.0	101.0	66.0
YOL043C	10.0	9.0	12.0	20.0	16.0	10.0	17.0	13.0
YOL044W	34.0	57.0	141.0	123.0	57.0	98.0	106.0	74.0
YOL045W	115.0	112.0	248.0	296.0	173.0	191.0	212.0	116.0
YOL048C	44.0	40.0	73.0	72.0	65.0	64.0	58.0	28.0
YOL049W	276.0	264.0	656.0	631.0	493.0	566.0	482.0	268.0
YOL051W	274.0	326.0	845.0	777.0	443.0	494.0	553.0	288.0
YOL052C	175.0	168.0	298.0	276.0	298.0	368.0	227.0	124.0
YOL052C-A	192.0	222.0	233.0	318.0	133.0	210.0	171.0	97.0
YOL053W	44.0	47.0	75.0	89.0	53.0	73.0	49.0	37.0
YOL054W	52.0	52.0	145.0	146.0	67.0	108.0	100.0	58.0
YOL055C	28.0	39.0	48.0	41.0	64.0	82.0	77.0	27.0
YOL056W	64.0	53.0	157.0	174.0	110.0	119.0	200.0	110.0
YOL057W	345.0	378.0	716.0	636.0	591.0	713.0	575.0	315.0
YOL058W	144.0	138.0	158.0	144.0	760.0	1058.0	2175.0	1284.0
YOL059W	500.0	571.0	1593.0	1556.0	752.0	1028.0	1624.0	823.0
YOL060C	164.0	139.0	307.0	285.0	222.0	276.0	302.0	154.0
YOL061W	625.0	556.0	1459.0	1390.0	827.0	1030.0	1006.0	504.0
YOL062C	64.0	58.0	154.0	122.0	84.0	113.0	150.0	85.0
YOL063C	53.0	39.0	98.0	118.0	77.0	98.0	79.0	42.0
YOL064C	157.0	150.0	461.0	458.0	276.0	392.0	587.0	274.0
YOL065C	65.0	82.0	164.0	182.0	86.0	116.0	129.0	71.0
YOL066C	87.0	95.0	229.0	230.0	155.0	182.0	134.0	105.0
YOL067C	37.0	43.0	128.0	125.0	55.0	76.0	71.0	40.0
YOL068C	59.0	61.0	169.0	154.0	69.0	104.0	102.0	58.0
YOL069W	59.0	55.0	136.0	128.0	81.0	93.0	95.0	45.0
YOL070C	305.0	323.0	667.0	615.0	404.0	537.0	463.0	267.0
YOL071W	74.0	61.0	165.0	178.0	85.0	113.0	133.0	72.0
YOL072W	32.0	52.0	123.0	124.0	52.0	86.0	80.0	42.0
YOL073C	72.0	72.0	160.0	159.0	96.0	119.0	105.0	61.0
YOL075C	46.0	39.0	101.0	106.0	93.0	80.0	79.0	43.0
YOL076W	241.0	265.0	544.0	530.0	382.0	424.0	315.0	225.0
YOL077C	527.0	536.0	1572.0	1496.0	737.0	899.0	980.0	530.0
YOL077W-A	206.0	244.0	499.0	499.0	235.0	321.0	151.0	123.0
YOL078W	74.0	69.0	221.0	188.0	111.0	118.0	108.0	58.0
YOL080C	63.0	75.0	302.0	280.0	127.0	149.0	168.0	102.0
YOL081W	127.0	141.0	250.0	281.0	178.0	222.0	243.0	121.0
YOL082W	71.0	78.0	148.0	116.0	125.0	165.0	160.0	83.0
YOL083W	25.0	20.0	68.0	70.0	25.0	44.0	75.0	38.0
YOL084W	64.0	67.0	13.0	21.0	37.0	26.0	18.0	8.0
YOL086C	26052.0	26974.0	26881.0	28870.0	55312.0	78091.0	77463.0	40715.0
YOL086W-A	33.0	29.0	68.0	63.0	63.0	69.0	62.0	29.0
YOL087C	102.0	125.0	260.0	248.0	158.0	156.0	193.0	95.0
YOL088C	136.0	135.0	232.0	246.0	214.0	237.0	194.0	103.0
YOL089C	103.0	102.0	266.0	243.0	129.0	177.0	186.0	102.0
YOL090W	268.0	297.0	761.0	708.0	520.0	587.0	596.0	331.0
YOL092W	344.0	344.0	1289.0	1196.0	508.0	652.0	767.0	439.0
YOL093W	137.0	102.0	376.0	372.0	165.0	203.0	186.0	108.0
YOL094C	184.0	191.0	514.0	508.0	264.0	339.0	347.0	188.0
YOL095C	27.0	26.0	66.0	85.0	40.0	53.0	61.0	43.0
YOL096C	90.0	93.0	207.0	224.0	87.0	113.0	147.0	69.0
YOL097C	829.0	824.0	2059.0	2010.0	1164.0	1636.0	1428.0	791.0
YOL098C	389.0	438.0	1122.0	1014.0	685.0	810.0	819.0	463.0
YOL100W	38.0	40.0	126.0	110.0	97.0	86.0	134.0	63.0
YOL101C	14.0	19.0	8.0	9.0	22.0	45.0	7.0	6.0
YOL102C	72.0	84.0	151.0	122.0	104.0	141.0	100.0	58.0
YOL103W	142.0	128.0	518.0	569.0	210.0	232.0	351.0	180.0
YOL105C	24.0	22.0	65.0	75.0	14.0	23.0	29.0	18.0
YOL107W	94.0	97.0	140.0	139.0	157.0	163.0	97.0	67.0
YOL108C	44.0	50.0	98.0	95.0	62.0	74.0	78.0	41.0
YOL109W	4595.0	4689.0	8514.0	8745.0	6609.0	7572.0	5379.0	2791.0
YOL110W	26.0	30.0	39.0	38.0	19.0	30.0	18.0	19.0
YOL111C	257.0	311.0	440.0	508.0	415.0	572.0	559.0	267.0
YOL112W	28.0	38.0	68.0	86.0	48.0	55.0	77.0	39.0
YOL113W	14.0	13.0	44.0	36.0	14.0	19.0	18.0	14.0
YOL114C	18.0	18.0	46.0	36.0	11.0	15.0	15.0	9.0
YOL115W	113.0	127.0	355.0	348.0	155.0	174.0	208.0	95.0
YOL116W	44.0	41.0	67.0	67.0	46.0	46.0	49.0	22.0
YOL117W	35.0	39.0	52.0	64.0	60.0	71.0	41.0	20.0
YOL119C	62.0	67.0	234.0	185.0	114.0	130.0	145.0	103.0
YOL120C	4104.0	4111.0	10862.0	10321.0	7349.0	9543.0	8805.0	4393.0
YOL121C	2547.0	2706.0	7117.0	6892.0	4019.0	5050.0	4165.0	2208.0
YOL122C	204.0	207.0	465.0	499.0	296.0	380.0	342.0	174.0
YOL123W	1086.0	1156.0	3138.0	3129.0	1516.0	2048.0	2301.0	1173.0
YOL124C	118.0	141.0	333.0	324.0	204.0	270.0	203.0	119.0
YOL125W	44.0	52.0	176.0	172.0	96.0	112.0	115.0	68.0
YOL126C	586.0	675.0	1183.0	1076.0	1012.0	1243.0	860.0	500.0
YOL127W	7269.0	7831.0	20840.0	20048.0	11053.0	14503.0	11106.0	6449.0
YOL128C	23.0	18.0	19.0	31.0	25.0	38.0	37.0	12.0
YOL129W	220.0	233.0	636.0	592.0	340.0	458.0	465.0	240.0
YOL130W	99.0	127.0	272.0	250.0	207.0	207.0	271.0	133.0
YOL133W	137.0	125.0	499.0	534.0	166.0	226.0	226.0	106.0
YOL135C	70.0	53.0	165.0	141.0	63.0	106.0	89.0	60.0
YOL136C	46.0	54.0	124.0	110.0	53.0	100.0	75.0	46.0
YOL137W	88.0	98.0	398.0	376.0	127.0	191.0	165.0	101.0
YOL138C	44.0	60.0	144.0	145.0	67.0	85.0	88.0	56.0
YOL139C	1381.0	1555.0	4578.0	4442.0	2333.0	2944.0	2903.0	1549.0
YOL140W	92.0	94.0	26.0	15.0	126.0	177.0	60.0	40.0
YOL141W	55.0	68.0	223.0	174.0	104.0	114.0	126.0	70.0
YOL142W	134.0	160.0	436.0	411.0	215.0	271.0	266.0	147.0
YOL143C	1182.0	1344.0	2762.0	2571.0	2647.0	3599.0	2192.0	1220.0
YOL144W	101.0	103.0	380.0	335.0	155.0	182.0	223.0	107.0
YOL145C	351.0	400.0	967.0	1020.0	575.0	732.0	735.0	360.0
YOL146W	83.0	81.0	142.0	149.0	115.0	127.0	113.0	55.0
YOL147C	119.0	110.0	410.0	408.0	165.0	238.0	279.0	177.0
YOL148C	80.0	91.0	167.0	159.0	110.0	127.0	114.0	57.0
YOL149W	135.0	147.0	413.0	444.0	263.0	290.0	281.0	140.0
YOL151W	236.0	243.0	1163.0	1172.0	336.0	480.0	734.0	349.0
YOL152W	1.0	3.0	1.0	1.0	6.0	6.0	2.0	1.0
YOL154W	1.0	4.0	2.0	3.0	7.0	4.0	25.0	61.0
YOL155C	522.0	658.0	1348.0	1376.0	431.0	583.0	458.0	234.0
YOL158C	85.0	29.0	503.0	457.0	242.0	179.0	626.0	320.0
YOL159C	28.0	29.0	64.0	71.0	56.0	62.0	39.0	29.0
YOL159C-A	19.0	12.0	21.0	22.0	16.0	12.0	7.0	5.0
YOL164W	5.0	3.0	9.0	5.0	1.0	7.0	7.0	3.0
YOR001W	207.0	231.0	900.0	859.0	365.0	455.0	453.0	268.0
YOR002W	170.0	169.0	357.0	367.0	256.0	357.0	336.0	212.0
YOR003W	12.0	17.0	29.0	16.0	12.0	22.0	23.0	11.0
YOR004W	186.0	158.0	766.0	724.0	214.0	281.0	417.0	208.0
YOR005C	16.0	23.0	35.0	32.0	32.0	41.0	36.0	17.0
YOR006C	134.0	135.0	322.0	314.0	167.0	200.0	178.0	119.0
YOR007C	1488.0	1537.0	4770.0	4689.0	2201.0	2728.0	2810.0	1647.0
YOR008C	188.0	179.0	479.0	483.0	273.0	324.0	355.0	164.0
YOR010C	7.0	6.0	46.0	54.0	10.0	17.0	68.0	28.0
YOR011W	25.0	21.0	50.0	36.0	29.0	34.0	32.0	27.0
YOR012W	5.0	5.0	13.0	10.0	8.0	20.0	4.0	7.0
YOR014W	358.0	353.0	936.0	892.0	533.0	608.0	598.0	295.0
YOR016C	128.0	116.0	313.0	269.0	182.0	228.0	198.0	130.0
YOR017W	60.0	52.0	103.0	133.0	81.0	84.0	70.0	46.0
YOR018W	100.0	98.0	307.0	278.0	125.0	150.0	228.0	103.0
YOR019W	4.0	5.0	2.0	3.0	4.0	8.0	8.0	5.0
YOR020C	729.0	836.0	1371.0	1320.0	1219.0	1620.0	1205.0	661.0
YOR020W-A	57.0	77.0	158.0	189.0	99.0	135.0	116.0	66.0
YOR021C	369.0	345.0	1233.0	1139.0	548.0	748.0	888.0	443.0
YOR022C	39.0	37.0	119.0	106.0	61.0	71.0	78.0	30.0
YOR023C	91.0	83.0	222.0	239.0	152.0	155.0	194.0	82.0
YOR025W	87.0	118.0	246.0	254.0	164.0	158.0	163.0	99.0
YOR026W	31.0	20.0	61.0	60.0	53.0	52.0	33.0	12.0
YOR027W	2569.0	2752.0	3830.0	3889.0	5029.0	6536.0	6052.0	3217.0
YOR028C	124.0	143.0	249.0	269.0	115.0	146.0	95.0	59.0
YOR030W	17.0	25.0	67.0	64.0	35.0	35.0	39.0	36.0
YOR032C	19.0	6.0	95.0	63.0	13.0	14.0	40.0	16.0
YOR033C	39.0	33.0	157.0	122.0	49.0	79.0	92.0	48.0
YOR034C	59.0	68.0	117.0	111.0	74.0	95.0	91.0	60.0
YOR035C	110.0	121.0	286.0	288.0	160.0	188.0	189.0	122.0
YOR036W	66.0	69.0	215.0	266.0	102.0	122.0	126.0	80.0
YOR037W	31.0	36.0	66.0	66.0	41.0	60.0	62.0	34.0
YOR038C	111.0	115.0	224.0	237.0	155.0	172.0	150.0	97.0
YOR039W	227.0	192.0	514.0	514.0	305.0	385.0	354.0	207.0
YOR040W	22.0	27.0	31.0	48.0	40.0	65.0	42.0	14.0
YOR042W	358.0	340.0	770.0	836.0	474.0	625.0	656.0	354.0
YOR043W	162.0	169.0	531.0	536.0	257.0	249.0	333.0	160.0
YOR044W	14.0	20.0	31.0	34.0	19.0	25.0	39.0	16.0
YOR045W	290.0	298.0	768.0	794.0	408.0	555.0	520.0	330.0
YOR046C	865.0	914.0	2253.0	2083.0	1436.0	1768.0	1463.0	809.0
YOR047C	82.0	83.0	270.0	262.0	105.0	118.0	172.0	80.0
YOR048C	256.0	281.0	992.0	876.0	463.0	528.0	610.0	343.0
YOR049C	15.0	13.0	48.0	36.0	18.0	24.0	37.0	21.0
YOR051C	381.0	411.0	1372.0	1394.0	594.0	706.0	754.0	426.0
YOR052C	212.0	221.0	551.0	559.0	312.0	316.0	316.0	171.0
YOR054C	90.0	93.0	109.0	123.0	122.0	140.0	119.0	68.0
YOR056C	284.0	260.0	829.0	813.0	299.0	416.0	403.0	243.0
YOR057W	111.0	104.0	238.0	249.0	180.0	235.0	211.0	131.0
YOR058C	102.0	115.0	270.0	276.0	152.0	177.0	156.0	94.0
YOR059C	26.0	30.0	122.0	110.0	57.0	48.0	60.0	40.0
YOR060C	7.0	12.0	29.0	17.0	16.0	17.0	14.0	8.0
YOR061W	278.0	276.0	747.0	757.0	418.0	508.0	509.0	312.0
YOR062C	31.0	41.0	90.0	88.0	43.0	48.0	49.0	27.0
YOR063W	17351.0	18600.0	39921.0	37732.0	29443.0	39666.0	36631.0	18884.0
YOR064C	18.0	20.0	23.0	32.0	22.0	31.0	23.0	11.0
YOR065W	334.0	378.0	822.0	848.0	379.0	518.0	318.0	193.0
YOR066W	105.0	139.0	307.0	281.0	159.0	214.0	161.0	91.0
YOR067C	184.0	214.0	353.0	403.0	311.0	406.0	331.0	185.0
YOR069W	184.0	220.0	472.0	479.0	263.0	392.0	323.0	199.0
YOR070C	74.0	88.0	176.0	183.0	122.0	139.0	147.0	77.0
YOR071C	53.0	38.0	61.0	71.0	70.0	84.0	43.0	35.0
YOR073W	37.0	44.0	83.0	83.0	65.0	72.0	55.0	41.0
YOR074C	217.0	196.0	510.0	502.0	348.0	411.0	393.0	189.0
YOR075W	76.0	90.0	157.0	188.0	115.0	126.0	124.0	69.0
YOR076C	80.0	93.0	216.0	203.0	143.0	156.0	151.0	77.0
YOR077W	38.0	42.0	87.0	105.0	45.0	64.0	54.0	32.0
YOR078W	126.0	148.0	450.0	428.0	165.0	222.0	235.0	139.0
YOR079C	80.0	63.0	198.0	218.0	83.0	109.0	203.0	98.0
YOR080W	26.0	26.0	63.0	65.0	39.0	42.0	44.0	24.0
YOR081C	102.0	92.0	276.0	260.0	119.0	164.0	141.0	82.0
YOR083W	55.0	55.0	117.0	121.0	73.0	96.0	76.0	50.0
YOR084W	4.0	2.0	7.0	2.0	10.0	7.0	4.0	3.0
YOR085W	333.0	342.0	840.0	732.0	474.0	567.0	623.0	354.0
YOR086C	622.0	641.0	1249.0	1232.0	1000.0	1150.0	1064.0	503.0
YOR087W	158.0	183.0	340.0	370.0	252.0	278.0	362.0	164.0
YOR089C	218.0	213.0	610.0	586.0	384.0	368.0	392.0	220.0
YOR090C	140.0	133.0	334.0	315.0	180.0	245.0	204.0	102.0
YOR091W	361.0	357.0	753.0	713.0	506.0	685.0	503.0	263.0
YOR092W	72.0	82.0	194.0	179.0	127.0	136.0	171.0	63.0
YOR093C	99.0	78.0	200.0	204.0	125.0	130.0	116.0	63.0
YOR094W	105.0	95.0	287.0	310.0	110.0	151.0	111.0	64.0
YOR095C	238.0	232.0	586.0	508.0	420.0	523.0	446.0	243.0
YOR096W	5220.0	5905.0	14851.0	13841.0	8910.0	11851.0	9230.0	5373.0
YOR097C	15.0	24.0	47.0	40.0	34.0	47.0	29.0	11.0
YOR098C	375.0	401.0	792.0	673.0	569.0	641.0	533.0	262.0
YOR099W	678.0	673.0	1749.0	1557.0	1108.0	1478.0	1552.0	836.0
YOR100C	1.0	1.0	3.0	2.0	1.0	2.0	6.0	5.0
YOR101W	171.0	150.0	448.0	460.0	272.0	310.0	321.0	179.0
YOR103C	248.0	270.0	913.0	847.0	383.0	485.0	394.0	230.0
YOR104W	39.0	41.0	117.0	133.0	44.0	43.0	68.0	42.0
YOR106W	42.0	43.0	95.0	115.0	65.0	86.0	67.0	42.0
YOR107W	7.0	6.0	35.0	27.0	9.0	14.0	3.0	7.0
YOR108W	212.0	221.0	395.0	369.0	374.0	527.0	386.0	197.0
YOR109W	372.0	402.0	814.0	800.0	528.0	663.0	591.0	281.0
YOR110W	79.0	66.0	246.0	213.0	128.0	163.0	181.0	85.0
YOR111W	59.0	52.0	155.0	158.0	78.0	116.0	104.0	85.0
YOR112W	202.0	197.0	360.0	398.0	257.0	304.0	244.0	121.0
YOR113W	111.0	127.0	279.0	275.0	170.0	194.0	204.0	107.0
YOR114W	22.0	23.0	38.0	43.0	37.0	39.0	25.0	13.0
YOR115C	74.0	102.0	229.0	268.0	133.0	154.0	156.0	77.0
YOR116C	369.0	391.0	1042.0	959.0	608.0	810.0	821.0	421.0
YOR117W	731.0	756.0	2528.0	2491.0	1119.0	1478.0	1628.0	852.0
YOR118W	72.0	63.0	186.0	166.0	95.0	136.0	143.0	82.0
YOR119C	126.0	119.0	378.0	342.0	175.0	216.0	216.0	131.0
YOR120W	32.0	49.0	69.0	70.0	55.0	96.0	107.0	56.0
YOR122C	1076.0	1116.0	2288.0	2183.0	1702.0	2258.0	1490.0	888.0
YOR123C	207.0	241.0	594.0	553.0	371.0	431.0	479.0	227.0
YOR124C	337.0	402.0	691.0	650.0	626.0	726.0	651.0	292.0
YOR125C	68.0	81.0	130.0	162.0	102.0	133.0	140.0	87.0
YOR126C	62.0	81.0	112.0	116.0	81.0	113.0	105.0	49.0
YOR127W	86.0	105.0	208.0	240.0	156.0	166.0	180.0	88.0
YOR128C	448.0	412.0	1004.0	946.0	655.0	766.0	1274.0	665.0
YOR129C	27.0	23.0	50.0	57.0	44.0	43.0	44.0	19.0
YOR130C	33.0	37.0	58.0	65.0	49.0	72.0	107.0	55.0
YOR131C	99.0	113.0	294.0	281.0	201.0	211.0	229.0	128.0
YOR132W	161.0	171.0	328.0	343.0	232.0	266.0	255.0	139.0
YOR133W	495.0	548.0	1568.0	1512.0	935.0	1025.0	1124.0	601.0
YOR134W	1.0	4.0	14.0	19.0	3.0	1.0	3.0	1.0
YOR136W	834.0	994.0	2717.0	2443.0	1118.0	1404.0	3113.0	1465.0
YOR137C	11.0	14.0	18.0	29.0	12.0	19.0	12.0	8.0
YOR138C	158.0	155.0	364.0	385.0	168.0	226.0	284.0	124.0
YOR140W	114.0	119.0	324.0	323.0	144.0	178.0	187.0	93.0
YOR141C	201.0	232.0	552.0	447.0	344.0	425.0	409.0	188.0
YOR142W	596.0	610.0	1206.0	1129.0	1026.0	1341.0	1193.0	607.0
YOR143C	93.0	85.0	264.0	242.0	131.0	133.0	148.0	68.0
YOR144C	44.0	51.0	99.0	111.0	63.0	76.0	84.0	30.0
YOR145C	366.0	374.0	1383.0	1162.0	559.0	691.0	715.0	331.0
YOR147W	49.0	45.0	135.0	117.0	65.0	76.0	71.0	34.0
YOR148C	22.0	26.0	92.0	81.0	33.0	36.0	38.0	21.0
YOR149C	43.0	45.0	103.0	82.0	46.0	71.0	77.0	42.0
YOR150W	111.0	132.0	281.0	300.0	146.0	186.0	245.0	125.0
YOR151C	783.0	813.0	1845.0	1835.0	1334.0	1450.0	1648.0	799.0
YOR152C	38.0	37.0	49.0	40.0	37.0	56.0	38.0	19.0
YOR153W	2867.0	2736.0	7476.0	7450.0	4717.0	5289.0	9436.0	4631.0
YOR154W	28.0	29.0	101.0	100.0	58.0	50.0	63.0	37.0
YOR155C	109.0	92.0	199.0	223.0	132.0	183.0	188.0	86.0
YOR156C	56.0	50.0	94.0	85.0	61.0	73.0	67.0	41.0
YOR157C	602.0	608.0	1646.0	1601.0	876.0	1112.0	998.0	523.0
YOR158W	133.0	126.0	329.0	322.0	188.0	220.0	325.0	165.0
YOR159C	86.0	100.0	316.0	328.0	142.0	153.0	145.0	87.0
YOR160W	186.0	200.0	548.0	530.0	230.0	321.0	239.0	177.0
YOR161C	443.0	500.0	503.0	537.0	357.0	458.0	196.0	120.0
YOR162C	31.0	20.0	69.0	72.0	36.0	45.0	53.0	17.0
YOR163W	109.0	110.0	213.0	232.0	187.0	234.0	226.0	120.0
YOR164C	391.0	392.0	1007.0	972.0	644.0	701.0	721.0	359.0
YOR165W	367.0	371.0	838.0	797.0	534.0	631.0	739.0	335.0
YOR166C	23.0	25.0	39.0	42.0	44.0	59.0	46.0	18.0
YOR167C	3215.0	3800.0	11243.0	10797.0	3157.0	3863.0	2820.0	1769.0
YOR168W	1763.0	1854.0	3711.0	3567.0	2708.0	3592.0	2870.0	1517.0
YOR171C	215.0	235.0	586.0	536.0	291.0	401.0	344.0	180.0
YOR172W	26.0	24.0	40.0	32.0	35.0	31.0	33.0	13.0
YOR173W	105.0	106.0	78.0	106.0	68.0	104.0	105.0	58.0
YOR174W	48.0	40.0	138.0	120.0	66.0	83.0	78.0	49.0
YOR175C	275.0	228.0	358.0	366.0	532.0	648.0	506.0	311.0
YOR176W	493.0	533.0	1247.0	1259.0	732.0	912.0	832.0	499.0
YOR177C	1.0	5.0	6.0	10.0	8.0	2.0	3.0	2.0
YOR178C	10.0	10.0	8.0	16.0	7.0	15.0	9.0	10.0
YOR179C	53.0	52.0	88.0	74.0	47.0	65.0	75.0	25.0
YOR180C	1.0	2.0	8.0	10.0	5.0	8.0	6.0	2.0
YOR181W	230.0	277.0	501.0	502.0	253.0	355.0	267.0	157.0
YOR182C	1877.0	2150.0	6018.0	6151.0	3081.0	3399.0	2732.0	1600.0
YOR184W	574.0	666.0	1241.0	1179.0	1107.0	1494.0	2105.0	1138.0
YOR185C	252.0	257.0	408.0	473.0	349.0	430.0	482.0	214.0
YOR187W	643.0	705.0	1468.0	1505.0	1126.0	1472.0	1551.0	752.0
YOR188W	130.0	128.0	337.0	314.0	277.0	257.0	233.0	137.0
YOR189W	61.0	61.0	170.0	167.0	96.0	125.0	103.0	65.0
YOR191W	121.0	132.0	337.0	293.0	156.0	228.0	204.0	91.0
YOR193W	17.0	15.0	24.0	30.0	23.0	33.0	28.0	18.0
YOR194C	152.0	143.0	445.0	481.0	262.0	297.0	390.0	176.0
YOR195W	158.0	187.0	485.0	436.0	331.0	359.0	350.0	187.0
YOR196C	143.0	134.0	413.0	352.0	198.0	214.0	236.0	121.0
YOR197W	541.0	635.0	1118.0	1087.0	907.0	1136.0	823.0	444.0
YOR198C	1476.0	1604.0	2922.0	2824.0	3031.0	3742.0	3793.0	1983.0
YOR201C	76.0	74.0	172.0	171.0	84.0	101.0	140.0	68.0
